"Year","Chamber","distcyc","Democrat","Republican","dem_rid","dem_fec_cand_id","dem_fec_comm_id","rep_rid","rep_fec_cand_id","rep_fec_comm_id","dem_vote_share","dem_pres_vs","dem_diff","incumbency_status","dem_composite","rep_composite","dem_cces_voter_perceptions","rep_cces_voter_perceptions","dem_cfscore","rep_cfscore","dem_dwdime","rep_dwdime","dem_dwnom","rep_dwnom","dem_contrib_cfscore","rep_contrib_cfscore","dem_contrib_dwnom","rep_contrib_dwnom","dem_hall_snyder","rep_hall_snyder","dem_ggum","rep_ggum","dem_shor_mcarty_state_leg","rep_shor_mcarty_state_leg","dem_bailey_bridge","rep_bailey_bridge","dem_web_text_score","rep_web_text_score","dem_meisels_text_score","rep_meisels_text_score","dem_twitter_score","rep_twitter_score","dem_pac_mod_nyt","rep_pac_mod_nyt","dem_pac_mod_nyt_24","rep_pac_mod_nyt_24","dem_pac_prog_nyt","dem_pac_prog_nyt_24","dem_tenure","rep_tenure","turnout_rate_dem","turnout_rate_rep","turnout_rate_ind","dem_total_receipts","rep_total_receipts","dem_total_pac_contribs","dem_total_indiv_unitemized","dem_total_indiv_contrib","dem_total_contribs_from_self","dem_total_disbursements","dem_cand_gender","rep_total_receipts.1","rep_total_pac_contribs","rep_total_indiv_unitemized","rep_total_indiv_contrib","rep_total_contribs_from_self","rep_total_disbursements","rep_cand_gender","split_ticket_war","GEM_WAR","nyt_mod"
2020,"House","2020_IN_09","Andy Ruff","Trey Hollingsworth","cand153061","H0IN09179","C00734004","cand134741","H6IN09176","C00590463",0.356,0.38,-0.024347591,"Rep Incumbent",-3.785,3.351,-1.088,1.454,-1.106,0.734,-1.027,1.284,NA,0.889,-1.14,0.77,-1.311,1.009,-1.07,0.954,NA,0.897,NA,NA,NA,0.67,-1.037,NA,-0.645,1.299,NA,0.114,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,1,0.82152412104482,0.902893249085467,0.504044401164067,149769.7,1180898.63,6700,76608.75,64780,1000.4,136412.35,"M",1180898.63,1006250,17483.61,135140.74,0,515280.47,"M",0.3,0.0006753535,NA
2020,"House","2020_IA_01","Abby Finkenauer","Ashley Hinson","cand140598","H8IA01094","C00637074","cand148955","H0IA01174","H0IA01174",0.487,0.483,0.004,"Dem Incumbent",-3.039,2.433,-1.158,NA,-1.091,1.149,-0.67,0.944,-0.673,0.721,-0.927,1.162,-0.54,0.842,-1.033,1.126,-0.342,NA,-1.122,NA,-0.546,NA,-1.112,0.728,-0.963,-0.584,-0.9,NA,"mod","mod","nonmod","nonmod","nonprog","nonprog",0,0,0.8532219100386,0.883150717375316,0.680075447060104,5938111.02,5131115.06,1325777.91,734404.03,3147577.87,0,5912075.08,"F",5131115.06,393315.6,1683898.01,2952375.52,2800,5015949.48,"F",0.1,-0.008692345,NA
2020,"House","2020_IA_02","Rita Hart","Mariannette Miller-Meeks","cand124253","H0IA02156","C00706457","cand1501","H8NY06048","C00430991",0.5,0.48,0.02,"Rep Incumbent",-3.077,-3.735,-0.999,-1.223,-1.044,-0.504,-0.698,-1.162,NA,-1.141,NA,-0.774,NA,-0.799,-0.977,-0.686,NA,-1.184,-0.875,NA,NA,-1.722,NA,-1.042,NA,NA,NA,-0.798,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",1,0,0.856685448293546,0.88765111244813,0.70772804431341,4262215.2,2125969.75,651759.69,540847.86,2447060.61,471.89,4143623.13,"F",2125969.75,1207765.19,15470.44,469081.74,0,1495899.66,"M",-2.3,-0.000807756,NA
2020,"House","2020_IA_03","Cindy Axne","David Young","cand141109","H8IA03124","C00646844","cand186559","H4IA03115","C00545616",0.507,0.499,0.00818182701607095,"Dem Incumbent",-2.98,3.157,-1.005,1.172,-1.045,0.967,-0.692,1.092,-0.737,0.95,-1.024,1.016,-0.603,1.048,-0.996,0.997,-0.339,0.732,NA,NA,-0.446,0.747,-1.161,0.825,-0.984,0.267,-0.908,0.791,"mod","mod","nonmod","nonmod","nonprog","nonprog",0,2,0.861906357263412,0.884017154586775,0.716334288014571,6294903.05,3158140.09,1268619.66,793333.36,3619079.85,0,6294921.24,"F",3158140.09,636036.31,438116.46,1989920.33,1979.25,3083089.21,"M",-0.6,0.00719239,NA
2020,"House","2020_IA_04","J.D. Scholten","Randy Feenstra","cand141577","H8IA04106","C00650622","cand157005","H0IA04145","C00693663",0.379,0.363,0.015826577342789,"Rep Incumbent",-2.955,3.929,-0.646,1.213,-1.113,0.961,-0.825,1.162,NA,1.016,-1.109,0.976,NA,1.135,-1.059,0.968,NA,NA,NA,NA,NA,NA,NA,1.442,-0.66,NA,NA,NA,"nonmod","mod","nonmod","mod","nonprog","nonprog",0,-1,0.817963970567506,0.874426092369947,0.651327421259705,2913538.56,1907336.43,132103.25,1051480.09,1682724.28,0,2929626.12,"M",1907336.43,535834.88,154634.92,1152374.28,4700,1895390.16,"M",-2.05,-0.01717095,NA
2020,"House","2020_KS_01","Kali Barnett","Tracey Mann","cand149900","H0KS01172","C00714535","cand36701","H0KS01123","C00460659",0.288,0.287,0.00140278584658704,"Rep Incumbent",-3.329,4.091,-0.846,1.19,-1.045,0.965,-0.94,1.467,NA,1.352,-1.044,NA,-0.679,NA,-0.954,1.168,NA,NA,NA,NA,NA,NA,-0.848,1.349,-0.966,0.808,NA,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,-1,0.800290265141352,0.83003929643432,0.536315673774456,606922.34,1558492.67,9000,116385.23,450822.69,0,596810.83,"F",1558492.67,308700,39774.61,914779.36,0,1282295.54,"F",-1.5,0.004537585,NA
2020,"House","2020_KS_02","Michelle De La Isla","Jake LaTurner","cand153067","H0KS02196","C00732792","cand150411","S0KS00208","C00693572",0.424,0.423,0.00122868922182801,"Rep Incumbent",-2.984,4.25,-1.088,1.307,-0.987,1.051,-0.723,1.468,NA,1.013,NA,NA,NA,NA,-0.973,1.309,NA,NA,NA,NA,NA,NA,-0.595,1.401,NA,1.124,NA,NA,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",0,-1,0.80158003311779,0.847087787345477,0.535619929609679,1840565.7,510467,288228.04,339510.46,1112130.14,0,1826448.2,"F",510467,1500,8617,500350,0,510467,"M",-1.15,0.0203347,NA
2020,"House","2020_KS_03","Sharice Davids","Amanda Adkins","cand144662","H8KS03155","C00670034","cand150413","H0KS03236","C00717876",0.552,0.554,-0.00225260400000005,"Dem Incumbent",-3.706,3.484,-1.346,1.301,-1.087,1.034,-0.763,1.268,-0.783,NA,NA,NA,NA,NA,-1.012,1.223,-0.603,NA,NA,NA,-0.811,NA,-1.123,0.373,-1.428,NA,-1.455,NA,"mod","mod","mod","nonmod","nonprog","nonprog",0,0,0.866799570184368,0.873512498898147,0.668004529093905,5790837.15,2187996.43,1309877.6,950716.01,3186691.33,0,5320319.13,"F",2187996.43,170550,94274.63,1783222.03,3303.82,2147144.62,"F",-0.5,0.02530135,NA
2020,"House","2020_KS_04","Laura Lombard","Ron Estes","cand151825","H8KS04088","C00631002","cand146290","H8KS04112","C00632067",0.363,0.389,-0.025524634071552,"Rep Incumbent",-2.954,4.369,-0.982,1.407,-1.059,0.917,-1.025,1.54,NA,1.447,-1.053,0.743,-0.928,1.498,-1.072,1.104,NA,1.188,NA,NA,NA,1.316,0.095,NA,-0.321,1.28,NA,1.047,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,4,0.80705655541072,0.862931015916091,0.576590448091462,276062.51,2003149.92,5750,102269.96,167591.01,5,270287.67,"F",2003149.92,1132978.66,35888.7,825909.38,0,1429529.45,"M",-0.25,0.002263375,NA
2020,"House","2020_KY_01","James Rhodes","James Comer","cand153073","H0KY01071","H0KY01071","cand172713","H6KY01110","C00588764",0.25,0.259,-0.00892845617560201,"Rep Incumbent",-2.984,3.86,-0.134,1.231,-1.079,0.937,NA,1.559,NA,1.318,NA,NA,NA,NA,-1.328,1.137,NA,1.242,NA,1.061,NA,0.894,NA,0.932,NA,0.308,NA,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,9,0.674872614944527,0.741765367773656,0.499494779386999,0,741257.02,0,0,0,0,0,"M",741257.02,459450,9223.01,266950,0,507694.35,"M",-1.25,-0.00663266,NA
2020,"House","2020_KY_02","Hank Linderman","Brett Guthrie","cand144066","H8KY02080","C00668194","cand1043","H8KY02031","C00445023",0.27,0.312,-0.041883154764283,"Rep Incumbent",-3.447,3.233,-0.576,1.154,-1.033,0.688,-1.075,1.168,NA,0.916,-1.046,0.776,-1.206,1.062,-1.147,0.869,NA,0.851,NA,0.703,NA,1.115,-0.947,1.093,-0.862,0.458,NA,0.763,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,10,0.688278354487392,0.75588084670536,0.540224557066337,93387.97,1425219.6,11032.05,8030.92,74325,0,71121.97,"M",1425219.6,1184234.64,33106.56,193600.25,0,1579044.63,"M",1.6,0.00499703,NA
2020,"House","2020_KY_03","John Yarmuth","Rhonda Palazzo","cand987","H6KY03124","C00419630","cand144072","H0KY03259","C00737635",0.627,0.612,0.014660907315191,"Dem Incumbent",-3.413,3.174,-1.276,0.695,-0.71,1.041,-0.992,NA,-1.049,NA,-0.76,1.083,-0.841,NA,-0.794,1.037,-1.253,NA,NA,NA,-1.165,NA,-0.641,NA,-0.935,NA,-0.944,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",6,0,0.695490721940521,0.707357351132485,0.550461384986283,663350.52,46602.15,461957.11,21416.09,179026,0,695281.39,"M",46602.15,7000,14618.99,24100,0,46126.3,"F",-1.6,0.008118605,NA
2020,"House","2020_KY_04","Alexandra Owensby","Thomas Massie","cand149443","H0KY04117","C00709204","cand42266","H2KY04121","C00509729",0.329,0.34,-0.010867875004248,"Rep Incumbent",-3.313,4.79,-0.94,1.431,-1.105,1.06,-1.094,1.762,NA,1.525,-0.967,NA,-1,NA,-1.169,1.449,NA,1.874,NA,NA,NA,0.778,-0.524,1.083,-0.364,0.981,NA,1.481,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,4,0.685683914122709,0.75958976879896,0.582009235356143,166562.61,1464744.63,12006.82,79096.16,74399.63,1000,155997.49,"F",1464744.63,185300.68,426531.16,821224.65,0,1570704.21,"M",-1.6,0.01311945,NA
2020,"House","2020_KY_05","Matthew Best","Hal Rogers","cand153082","H0KY05155","C00734392","cand541","H0KY05015","C00116632",0.158,0.188,-0.03007806154982,"Rep Incumbent",-3.282,2.283,-0.346,1.237,-1.172,0.539,NA,0.88,NA,0.684,-0.992,NA,-0.949,NA,-1.316,0.64,NA,0.682,NA,NA,NA,0.919,NA,0,NA,NA,NA,0.706,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,19,0.563074794269354,0.692391695938035,0.446540880503145,0,671229.61,0,0,0,0,0,"M",671229.61,403750,676,263450.48,0,842842.86,"M",0.95,-0.04195145,NA
2020,"House","2020_KY_06","Josh Hicks","Andy Barr","cand149903","H0KY06179","C00714279","cand36826","H0KY06104","C00467571",0.417,0.454,-0.037257832180428,"Rep Incumbent",-3.197,3.081,-1.029,1.272,-0.966,0.789,-0.927,1.203,NA,1.057,NA,0.745,NA,1.049,-1.057,0.904,NA,0.936,NA,NA,NA,1.118,NA,-0.11,-0.471,0.5,NA,0.885,"mod","mod","nonmod","mod","nonprog","nonprog",0,3,0.719325246363429,0.751089362462406,0.573835283727092,2993050.23,4611245.23,228683,533990.47,2153489.4,0,2992345.39,"M",4611245.23,2001103.92,201578.89,1829441.31,0,4391220.43,"M",1.3,-0.02339165,NA
2020,"House","2020_LA_01","Lee Ann Dugas","Steve Scalise","cand145837","H8LA01148","H8LA01148","cand1023","H0LA01087","C00394957",0.259,0.307,-0.04750841,"Rep Incumbent",-2.936,3.81,-0.358,1.454,-1.083,1.001,NA,1.359,NA,1.233,NA,1.04,NA,1.525,-0.968,1.109,NA,1.079,NA,1.157,NA,1.339,NA,0.566,NA,NA,NA,0.471,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,10,0.762587542659356,0.844178554539723,0.681912190932837,NA,38160641.59,NA,NA,NA,NA,NA,"F",38160641.59,60950,13009776.24,14583198.51,0,33728421.42,"M",0.75,-0.04461885,NA
2020,"House","2020_LA_02","Cedric Richmond","David Schilling","cand1128","H8LA02054","C00451336","cand155681","H0LA02259","H0LA02259",0.809,0.766,0.043,"Dem Incumbent",-3.261,NA,-1.093,NA,-0.391,NA,-1.228,NA,-1.312,NA,NA,NA,NA,NA,-0.676,NA,-1.239,NA,-0.763,NA,-1.57,NA,-0.851,NA,NA,NA,-0.843,NA,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",9,0,0.727498374118272,0.798095893857338,0.578042452628244,1630814.25,0,1240755.1,13033.51,377000,0,1304604.99,"M",0,0,0,0,0,0,"M",-2.7,0.02090075,NA
2020,"House","2020_LA_03","Braylon Harris","Clay Higgins","cand144079","H8LA03060","C00668913","cand138181","H6LA03148","C00617662",0.209,0.307,-0.098124902,"Rep Incumbent",-3.557,4.197,-0.67,1.554,-1.176,1.024,-1.079,1.54,NA,1.389,-1.301,NA,-1.108,NA,-1.156,1.175,NA,1.168,NA,NA,NA,1.537,NA,0.546,NA,NA,NA,1.501,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,1,0.707712551466531,0.836485879801165,0.607024428211219,63616.76,767293.29,0,41104.76,22512,0,48015.16,"M",767293.29,226100,47053.05,486773.13,0,736218.6,"M",-1.8,-0.1029355,NA
2020,"House","2020_LA_04","Kenny Houston","Mike Johnson","cand145598","H8LA04282","C00677179","cand137524","H6LA04138","C00608695",0.297,0.376,-0.079301167,"Rep Incumbent",-2.609,4.394,0.748,1.39,-1.039,1.129,-1.124,1.563,NA,1.25,NA,1.174,NA,1.367,-1.083,1.16,NA,1.19,NA,NA,NA,1.109,-1.072,0.949,NA,NA,NA,1.57,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,1,0.717787259327727,0.832019179010746,0.626063335477876,18008.38,1323911.12,0,11135.31,6827,0,14050.95,"M",1323911.12,488802.38,58044.39,768506.31,0,1063517.39,"M",2.05,-0.05978075,NA
2020,"House","2020_LA_05","Various Dems","Luke Letlow","cand148322","H0LA05070","H0LA05070","cand153090","H0LA05120","C00742106",0,0.346,-0.346,"Rep Incumbent",-2.942,3.417,-0.676,NA,-1.004,0.93,-0.991,1.135,NA,NA,-1.032,0.38,-0.758,0.59,-1.133,1.044,NA,NA,NA,NA,NA,NA,-0.336,1.62,NA,NA,NA,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,0,0.709012058387984,0.837033676534863,0.633652690376865,99229.8,1395022.1,0,1610,18950,0,99229.8,"F",1395022.1,190150,26781.1,1178091,0,1305957.25,"M",1,0.000141956,NA
2020,"House","2020_LA_06","Dartanyon Williams","Garret Graves","cand155688","H0LA06052","C00742841","cand186613","H4LA06153","C00558486",0.264,0.35,-0.085524447,"Rep Incumbent",-4.251,3.015,-0.87,1.166,-1.275,0.636,NA,1.019,NA,0.908,NA,0.766,NA,1.028,-1.386,0.73,NA,0.956,NA,NA,NA,0.822,-1.323,0.714,NA,NA,NA,0.747,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,2,0.707570803787525,0.81259772619516,0.567006628337056,222631.4,1782976.83,0,3455.74,67845.14,360,196227.24,"M",1782976.83,916246.26,10978.16,768042,19.55,1240249.26,"M",5.75,-0.0716989,NA
2020,"House","2020_ME_01","Chellie Pingree","Jay Allen","cand1047","H8ME01120","C00433391","cand149912","H0ME01119","C00715532",0.622,0.619,0.00255170041191499,"Dem Incumbent",-3.911,3.313,-1.411,1.095,-1.075,1.246,-1.121,0.753,-1.156,NA,-0.978,1.233,-0.784,0.871,-1.024,0.879,-1.397,NA,-1.512,NA,-1.571,NA,-0.898,0.785,-0.458,1.08,-0.835,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",12,0,0.866395746628026,0.859977329023049,0.773980038087676,498960.51,79584.69,250500,110066.56,138025.24,0,276671.26,"F",79584.69,0,25408.94,43428.45,946.13,69853.31,"M",-0.55,0.006158065,NA
2020,"House","2020_ME_02","Jared Golden","Dale Crafts","cand141933","H8ME02185","C00653816","cand153172","H0ME02083","C00722454",0.53,0.461,0.0694741132148269,"Dem Incumbent",-2.432,3.524,-0.852,1.443,-0.96,1.085,-0.434,1.147,-0.379,NA,-0.944,1.066,-0.277,0.892,-0.916,1.064,-0.179,NA,NA,NA,-0.362,NA,-0.96,1.218,-1.024,0.21,-0.762,NA,"mod","nonmod","mod","nonmod","nonprog","nonprog",2,0,0.83676410521205,0.856597965738758,0.739720318280618,5382793.11,1230581.4,667657.41,957377.65,3189383.47,0,5344641.06,"M",1230581.4,203593,52904.16,743423.61,7721.01,1229000.03,"M",-6.5,0.04409115,NA
2020,"House","2020_MD_01","Mia Mason","Andy Harris","cand153115","H0MD01232","C00715177","cand1130","H8MD01094","C00435974",0.364,0.399,-0.03454960002837,"Rep Incumbent",-3.995,3.814,-1.093,1.331,-1.141,0.718,-1.078,1.549,NA,1.51,NA,0.744,NA,1.587,-1.172,0.821,NA,1.259,NA,1.389,NA,1.287,-1.2,0.795,-1.085,0.281,NA,0.516,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,8,NA,NA,NA,2524.03,1477443.1,0,2274.03,250,0,0,"F",1477443.1,416246.46,246261.29,812769.99,0,983299.56,"M",0.05,0.007893605,NA
2020,"House","2020_MD_02","Dutch Ruppersberger","Johnny Ray Salling","cand895","H2MD02160","C00376673","cand153116","H0MD02230","C00722082",0.679,0.67,0.00887110458919493,"Dem Incumbent",-2.247,2.158,-0.876,0.607,-0.322,0.32,-0.881,1.07,-0.856,NA,-0.427,0.568,NA,NA,-0.44,0.518,-0.871,NA,NA,NA,-0.832,NA,-0.197,1.054,-0.794,-0.479,-0.677,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",8,2,NA,NA,NA,1023775.59,68320,700250,33704.42,281799,0,938293.93,"M",68320,0,8339.5,55746.8,0,66895.4,"M",-1.5,0.009683345,NA
2020,"House","2020_MD_03","John Sarbanes","Charles Anthony","cand988","H6MD03292","C00415182","cand145219","H8MD03165","C00684878",0.699,0.7,-0.001005436606484,"Dem Incumbent",-3.823,3.638,-1.188,0.378,-0.854,1.395,-1.172,NA,-1.263,NA,-0.77,0.957,-0.951,NA,-0.849,1.639,-1.339,NA,NA,NA,-1.48,NA,-1.287,NA,-0.574,0.409,-0.891,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",7,0,NA,NA,NA,578602.48,7798.23,250,38470.47,536726,0,692302.65,"M",7798.23,0,3847.98,3850.25,0,6741.99,"M",-0.2,0.006301905,NA
2020,"House","2020_MD_04","Anthony Brown","George McDermott","cand176101","H6MD04209","C00574640","cand155681","H0LA02259","H0LA02259",0.797,0.805,-0.00800000000000001,"Dem Incumbent",-3.531,NA,-1.223,NA,-0.674,NA,-1.044,NA,-0.966,NA,-0.876,NA,-0.871,NA,-0.765,NA,-1.207,NA,-1.2,NA,-1.412,NA,-0.805,NA,-0.777,NA,-1.029,NA,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",9,0,NA,NA,NA,1455776.69,0,864876.86,21739.81,561694.42,0,855967.78,"M",0,0,0,0,0,0,"M",0.55,0.00815586,NA
2020,"House","2020_MD_05","Steny Hoyer","Chris Palombi","cand560","H2MD05155","C00140715","cand153126","H0MD05225","C00729319",0.689,0.698,-0.0085711089041699,"Dem Incumbent",-3.441,3.59,-1.129,0.901,-0.611,1.165,-1.033,1.451,-1.056,NA,NA,NA,NA,NA,-0.674,1.17,-1.099,NA,NA,NA,-1.12,NA,-0.966,0.384,-1.414,0.451,-0.997,NA,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",19,0,NA,NA,NA,4608825.11,47061.87,2804040,31587.8,1177019.66,0,4363890.74,"M",47061.87,5750,22034.39,17774.22,252.88,45695.38,"M",0.9,0.02000075,NA
2020,"House","2020_MD_06","David Trone","Neil Parrott","cand137543","H6MD08549","C00653196","cand147690","H0MD06231","C00691931",0.6,0.618,-0.017842400853152,"Dem Incumbent",-2.921,4.758,-1.082,1.325,-0.468,1.063,-0.902,1.872,-0.976,NA,-0.648,NA,-0.728,NA,-1.024,1.315,-0.833,NA,NA,1.604,-0.911,NA,-0.846,0.837,-0.444,0.823,-1.005,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,4,NA,NA,NA,2965203.83,316822.29,0,29595.89,379423.34,2295000,2980058.01,"M",316822.29,11600,122105.29,181867,0,261468.42,"M",1.5,0.0100356,NA
2020,"House","2020_MD_07","Kweisi Mfume","Kimberly Klacik","cand746","H6MD07020","C00726372","cand153143","H0MD07197","C00726117",0.719,0.797,-0.0783654674470841,"Dem Incumbent",-3.779,3.608,-1.352,1.166,-0.792,1.228,-1.23,1.338,-1.205,NA,-0.807,NA,-1.121,NA,-0.933,1.205,-1.184,NA,NA,NA,-1.101,NA,NA,0.758,NA,-0.023,NA,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",16,0,NA,NA,NA,1016496.35,8299807.84,375319.22,78826.57,554196,5477.55,715393.87,"M",8299807.84,20174,5417446.85,2861186.99,0,7502416.95,"F",6.55,-0.00419435,NA
2020,"House","2020_MD_08","Jamie Raskin","Gregory Coll","cand67983","H6MD08457","C00575126","cand153166","H0MD08203","C00734426",0.684,0.706,-0.022410905932969,"Dem Incumbent",-4.383,3.27,-1.47,0.713,-1.142,1.163,-1.28,1.194,-1.38,NA,-0.878,1.21,NA,NA,-1.106,1.081,-1.668,NA,-1.573,NA,-1.72,NA,-0.803,0.863,-0.545,0.187,-1.402,NA,"nonmod","nonmod","nonmod","nonmod","prog","nonprog",6,0,NA,NA,NA,2111541.85,30970.71,421500,268601.02,1378571.4,0,1438141.88,"M",30970.71,5900,9065.3,10001.81,600,27352.25,"M",2.45,0.00628867,NA
2020,"House","2020_MA_02","Jim McGovern","Tracy Lovvorn","cand1455","H4MA03022","C00285171","cand144669","H8MA02116","C00669614",0.654,0.632,0.021941383082858,"Dem Incumbent",-4.05,3.222,-1.376,0.795,-0.866,1.195,-1.35,NA,-1.439,NA,NA,1.241,NA,NA,-1.007,1.498,-1.563,NA,NA,NA,-1.392,NA,-0.566,-0.08,NA,-0.134,-1.062,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",11,0,0.892001368210704,0.863561312527616,0.788208577295054,1056341.59,26310.78,401568,208326.22,445143.25,0,1093204.78,"M",26310.78,590.16,16374.42,9346.2,0,22318.6,"F",-1.85,0.00550439,NA
2020,"House","2020_MA_04","Jake Auchincloss","Julie Hall","cand153097","H0MA04192","C00721449","cand153103","H0MA04259","C00744888",0.61,0.657,-0.046901257604914,"Rep Incumbent",-2.72,3.115,-1.046,0.937,-0.481,1.002,-0.976,1.005,-0.868,NA,-0.634,0.971,-0.743,1.328,-0.733,1.269,NA,NA,NA,NA,NA,NA,-0.317,0.444,-0.678,0.674,NA,NA,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",-1,0,0.882303580569098,0.856494174091844,0.786878572695992,2873219.33,136603.34,176500,96741.24,2348530.39,0,2415437.25,"M",136603.34,5275,34852.74,27661,6314.6,134377.95,"F",4.2,-0.03184205,NA
2020,"House","2020_MA_05","Katherine Clark","Caroline Colarusso","cand131167","H4MA05084","C00541888","cand153106","H0MA05132","C00746966",0.744,0.757,-0.0130804290000001,"Dem Incumbent",-4.52,3.49,-1.352,0.801,-0.907,0.962,-1.279,1.278,-1.31,NA,-0.923,0.994,-1.133,1.318,-1.023,0.83,-1.619,NA,-1.256,NA,-1.488,NA,-1.246,0.822,NA,NA,-1.488,NA,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",6,0,0.912796546680461,0.865493900894053,0.825447488154095,1815927.75,152301.77,842980.89,89457.64,807061.55,0,1542098.78,"F",152301.77,2850,67063,72090,61.82,150639.05,"F",1.45,0.00695896,NA
2020,"House","2020_MA_06","Seth Moulton","John Paul Moran","cand160674","H4MA06090","C00547240","cand153108","H0MA06148","C00738609",0.655,0.637,0.018216989420507,"Dem Incumbent",-3.041,3.781,-1.082,0.99,-0.933,0.957,-0.833,1.784,-0.82,NA,-0.846,1.102,-0.316,1.273,-0.899,1.168,-1.012,NA,NA,NA,-1.058,NA,NA,0.395,-0.377,0.185,-1.39,NA,"mod","nonmod","mod","nonmod","nonprog","nonprog",2,0,0.880308941921791,0.865396850644186,0.814274318874478,1318518.23,305377.62,193000,54319.47,513330.3,0,1830882.51,"M",305377.62,7550,76463.5,122331.85,60785.08,304261.04,"M",-2,0.02966535,NA
2020,"House","2020_MA_09","Bill Keating","Helen Brady","cand1131","H0MA10082","C00479063","cand153113","H0MA09076","C00750125",0.628,0.59,0.037859009029656,"Dem Incumbent",-3.363,0.752,-1.029,0.201,-0.759,0.488,-0.972,0.2,-0.932,NA,NA,NA,NA,NA,-0.946,0.206,-1.132,NA,NA,NA,-1.034,NA,-1.042,NA,NA,0.167,-0.863,NA,"mod","nonmod","nonmod","nonmod","nonprog","nonprog",4,0,0.866739734155205,0.862205478577358,0.79171022929785,708829.96,28633.2,437430.39,44228.29,227021.28,0,652597.95,"M",28633.2,850,8229.2,13354,0,24135.31,"F",-3.65,0.0141097,NA
2020,"House","2020_MI_01","Dana Ferguson","Jack Bergman","cand149277","H0MI01211","C00707604","cand137055","H6MI01226","C00614214",0.374,0.51,-0.135946247,"Rep Incumbent",-3.53,3.503,-0.87,1.278,-1.129,0.874,-1.096,1.108,NA,0.925,-1.132,0.927,NA,1.16,-1.119,0.939,NA,0.89,NA,NA,NA,1.08,-0.925,1.073,-0.594,0.762,NA,0.625,"nonmod","nonmod","nonmod","nonmod","nonprog","nonprog",0,1,0.755653321196909,0.86770467842243,0.557329860873141,352457.62,1985526.54,6100,155874.57,183607.18,0,346033.18,"F",1985526.54,685799.61,211337.94,725801.04,0,1850480.65,"M",1.45,0.00737061,NA
2020,"House","2020_MI_02","Bryan Berghoef","Bill Huizenga","cand149916","H0MI02201","C00712950","cand1133","H0MI02094","C00459297",0.392,0.44,-0.047665343797492,"Rep Incumbent",-3.04,3.538,-0.717,1.172,-1.12,0.902,-0.764,1.296,NA,1.172,-1.128,0.939,-1.311,0.961,-0.972,0.94,NA,1.068,NA,0.894,NA,1.196,-0.674,1.006,-0.357,0.459,NA,0.694,"nonmod","mod","nonmod","mod","nonprog","nonprog",0,8,0.727200127775116,0.864960934146132,0.572628978944437,751623.64,2211927.61,14602.62,243114.45,479650.26,4208.62,669911.7,"M",2211927.61,1127364.71,41576.92,693628.5,0,1920126.16,"M",2.2,-0.02174115,NA
2020,"House","2020_MI_03","Hillary Scholten","Peter Meijer","cand149919","H0MI03316","C00711317","cand149918","H0MI03308","C00710962",0.47,0.484,-0.013597092841668,"Rep Incumbent",-3.288,2.371,-1.117,0.919,-1.034,0.695,-0.717,0.669,-0.744,0.47,-1.036,0.468,-0.617,0.757,-1.027,0.788,NA,NA,NA,NA,NA,NA,-0.784,0.779,-0.927,0.615,NA,NA,"mod","mod","mod","nonmod","nonprog","nonprog",-2,-1,0.764827606804422,0.897059246932277,0.635472613757191,3840545.09,3501196.66,505236.82,856487.52,2114513.64,68.25,3813354.85,"F",3501196.66,356681.75,87459.7,1491614.95,12566.04,3412997.79,"M",0.05,-0.00531189,NA
